,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,22000055,1610612758,Kings,SAC,Sacramento,240:00:00,121.7,123.8,111.9,113.9,9.9,9.9,0.717,3,22.3,0.275,0.73,0.466,10.713,10.9,0.574,0.603,1,0.197,102.74,101,84.17,101,0.52
1,22000055,1610612743,Nuggets,DEN,Denver,240:00:00,111.9,113.9,121.7,123.8,-9.9,-9.9,0.614,1.35,19.7,0.27,0.725,0.534,19.455,19.8,0.611,0.64,1,0.197,102.74,101,84.17,101,0.48
0,22000056,1610612763,Grizzlies,MEM,Memphis,240:00:00,95.5,102.9,122.1,123.5,-26.6,-20.6,0.65,1.18,17.1,0.439,0.75,0.574,19.643,21.2,0.478,0.514,1,0.2,107.58,103,85.83,104,0.397
1,22000056,1610612738,Celtics,BOS,Boston,240:00:00,122.1,123.5,95.5,102.9,26.6,20.6,0.551,1.69,19.3,0.25,0.561,0.426,15.51,15.7,0.626,0.648,1,0.198,107.58,103,85.83,102,0.603
0,22000057,1610612751,Nets,BKN,Brooklyn,240:00:00,131.7,135.5,128.9,129.4,2.8,6.2,0.556,3.33,20.1,0.24,0.582,0.419,8.173,8.4,0.635,0.658,1,0.198,109.76,108,90,107,0.507
1,22000057,1610612737,Hawks,ATL,Atlanta,240:00:00,128.9,129.4,131.7,135.5,-2.8,-6.2,0.574,2.25,17.6,0.418,0.76,0.581,10.969,11,0.566,0.616,1,0.203,109.76,108,90,109,0.493
0,22000058,1610612749,Bucks,MIL,Milwaukee,240:00:00,103.1,102.9,111.5,112.3,-8.3,-9.4,0.65,2,17.7,0.286,0.689,0.454,12.414,12.4,0.471,0.501,1,0.2,105.74,105.5,87.92,105,0.444
1,22000058,1610612748,Heat,MIA,Miami,240:00:00,111.5,112.3,103.1,102.9,8.3,9.4,0.625,1.14,17.6,0.311,0.714,0.546,20.607,20.8,0.579,0.628,1,0.199,105.74,105.5,87.92,106,0.556
0,22000059,1610612742,Mavericks,DAL,Dallas,240:00:00,96.6,96.1,112.1,116.8,-15.6,-20.7,0.706,1.71,17.2,0.288,0.643,0.436,13.656,13.6,0.46,0.488,1,0.199,103.88,102,85,103,0.407
1,22000059,1610612766,Hornets,CHA,Charlotte,240:00:00,112.1,116.8,96.6,96.1,15.6,20.7,0.698,1.25,20.4,0.357,0.712,0.564,22.805,23.8,0.601,0.633,1,0.196,103.88,102,85,101,0.593
0,22000060,1610612759,Spurs,SAS,San Antonio,240:00:00,105.8,104.9,120,119.8,-14.2,-14.9,0.625,2.27,18.8,0.2,0.821,0.472,10.878,10.8,0.517,0.551,1,0.198,100.96,101.5,84.58,102,0.458
1,22000060,1610612747,Lakers,LAL,Los Angeles,240:00:00,120,119.8,105.8,104.9,14.2,14.9,0.543,1.47,18.8,0.179,0.8,0.528,16.865,16.8,0.646,0.666,1,0.199,100.96,101.5,84.58,101,0.542
0,22000061,1610612757,Trail Blazers,POR,Portland,240:00:00,100,101.9,122.3,124.3,-22.2,-22.3,0.438,0.74,11.3,0.196,0.72,0.469,18.102,18.4,0.5,0.577,1,0.196,104.82,103,85.83,103,0.388
1,22000061,1610612746,Clippers,LAC,LA,240:00:00,122.3,124.3,100,101.9,22.2,22.3,0.638,2.73,20.6,0.28,0.804,0.531,10.508,10.7,0.589,0.611,1,0.197,104.82,103,85.83,103,0.612
0,22000062,1610612754,Pacers,IND,Indiana,240:00:00,116,120.2,99.4,100,16.6,20.2,0.667,2,20.1,0.255,0.72,0.495,13.651,14.1,0.575,0.61,1,0.195,101.06,99,82.5,99,0.616
1,22000062,1610612739,Cavaliers,CLE,Cleveland,240:00:00,99.4,100,116,120.2,-16.6,-20.2,0.595,1.22,16.6,0.28,0.745,0.505,18.08,18.2,0.524,0.535,1,0.201,101.06,99,82.5,99,0.384
0,22000063,1610612764,Wizards,WAS,Washington,240:00:00,121.4,126.2,119.8,127.9,1.6,-1.7,0.643,1.93,18.9,0.265,0.667,0.457,13.079,13.6,0.583,0.637,1,0.198,109.02,103.5,86.25,103,0.462
1,22000063,1610612741,Bulls,CHI,Chicago,240:00:00,119.8,127.9,121.4,126.2,-1.6,1.7,0.68,2,22.1,0.333,0.735,0.543,15.315,16.3,0.62,0.646,1,0.19,109.02,103.5,86.25,104,0.538
0,22000064,1610612755,76ers,PHI,Philadelphia,240:00:00,109.8,112.6,87.4,89.3,22.4,23.3,0.523,1.53,17,0.208,0.794,0.541,14.205,14.6,0.566,0.594,1,0.195,105.42,103,85.83,103,0.633
1,22000064,1610612753,Magic,ORL,Orlando,240:00:00,87.4,89.3,109.8,112.6,-22.4,-23.3,0.515,1.55,12.9,0.206,0.792,0.459,10.452,10.7,0.384,0.441,1,0.198,105.42,103,85.83,103,0.367
0,22000065,1610612758,Kings,SAC,Sacramento,240:00:00,110.6,111.2,116.2,114,-5.6,-2.8,0.511,1.53,15.9,0.291,0.778,0.51,13.946,14,0.526,0.558,1,0.199,106.28,107,89.17,107,0.452
1,22000065,1610612745,Rockets,HOU,Houston,240:00:00,116.2,114,110.6,111.2,5.6,2.8,0.578,1.44,18.4,0.222,0.709,0.49,17.143,16.8,0.599,0.629,1,0.2,106.28,107,89.17,107,0.548
0,22000066,1610612761,Raptors,TOR,Toronto,240:00:00,98.8,99,80,82.2,18.8,16.8,0.618,1.17,16,0.208,0.783,0.513,17.78,17.8,0.512,0.542,1,0.196,102.52,101,84.17,101,0.593
1,22000066,1610612752,Knicks,NYK,New York,240:00:00,80,82.2,98.8,99,-18.8,-16.8,0.656,1.31,15.7,0.217,0.792,0.487,15.414,15.8,0.381,0.429,1,0.197,102.52,101,84.17,101,0.407
0,22000067,1610612760,Thunder,OKC,Oklahoma City,240:00:00,81.1,81.6,114.9,115.3,-33.7,-33.7,0.8,1.26,18.5,0.182,0.68,0.419,19.27,19.4,0.469,0.462,1,0.199,98.48,98,81.67,98,0.299
1,22000067,1610612740,Pelicans,NOP,New Orleans,240:00:00,114.9,115.3,81.1,81.6,33.7,33.7,0.523,1.77,17,0.32,0.818,0.581,13.217,13.3,0.555,0.569,1,0.199,98.48,98,81.67,98,0.701
0,22000068,1610612762,Jazz,UTA,Utah,240:00:00,98.6,97.9,107.7,108.2,-9.1,-10.2,0.457,1.14,13.1,0.235,0.818,0.505,14.529,14.4,0.488,0.514,1,0.199,97.38,97.5,81.25,97,0.435
1,22000068,1610612756,Suns,PHX,Phoenix,240:00:00,107.7,108.2,98.6,97.9,9.1,10.2,0.634,1.73,20.1,0.182,0.765,0.495,15.244,15.3,0.589,0.6,1,0.197,97.38,97.5,81.25,98,0.565
0,22000069,1610612763,Grizzlies,MEM,Memphis,240:00:00,106.5,106.9,89.2,93,17.3,13.9,0.791,2,23.4,0.286,0.745,0.529,16.765,16.8,0.556,0.572,1,0.197,102.82,100.5,83.75,101,0.613
1,22000069,1610612766,Hornets,CHA,Charlotte,240:00:00,89.2,93,106.5,106.9,-17.3,-13.9,0.657,1.21,16.8,0.255,0.714,0.471,18.227,19,0.459,0.488,1,0.198,102.82,100.5,83.75,100,0.387
0,22000070,1610612765,Pistons,DET,Detroit,240:00:00,91.6,94.1,90.2,89.4,1.5,4.7,0.5,0.9,13.4,0.278,0.787,0.515,19.084,19.6,0.472,0.496,1,0.199,103.98,103,85.83,102,0.473
1,22000070,1610612738,Celtics,BOS,Boston,240:00:00,90.2,89.4,91.6,94.1,-1.5,-4.7,0.513,0.95,15.4,0.213,0.722,0.485,20.357,20.2,0.518,0.522,1,0.196,103.98,103,85.83,104,0.527
0,22000071,1610612748,Heat,MIA,Miami,240:00:00,83,85.6,92,93.9,-9,-8.4,0.69,1.25,16,0.167,0.776,0.456,16,16.5,0.417,0.466,1,0.198,100.56,98,81.67,97,0.431
1,22000071,1610612742,Mavericks,DAL,Dallas,240:00:00,92,93.9,83,85.6,9,8.4,0.563,1.06,14.6,0.224,0.833,0.544,16.812,17.2,0.487,0.528,1,0.2,100.56,98,81.67,99,0.569
0,22000072,1610612751,Nets,BKN,Brooklyn,240:00:00,94.9,96,113.8,115.2,-18.9,-19.2,0.543,1.27,14.6,0.283,0.745,0.51,14.834,15,0.448,0.499,1,0.202,100.64,99.5,82.92,100,0.42
1,22000072,1610612737,Hawks,ATL,Atlanta,240:00:00,113.8,115.2,94.9,96,18.9,19.2,0.558,2.18,17.9,0.255,0.717,0.49,10.982,11.1,0.548,0.575,1,0.198,100.64,99.5,82.92,99,0.58
0,22000073,1610612749,Bucks,MIL,Milwaukee,240:00:00,114.3,115.6,86.6,86.5,27.7,29.1,0.643,1.59,19,0.156,0.827,0.515,15.426,15.6,0.624,0.642,1,0.201,110.5,110,91.67,109,0.643
1,22000073,1610612741,Bulls,CHI,Chicago,240:00:00,86.6,86.5,114.3,115.6,-27.7,-29.1,0.474,0.86,13.4,0.173,0.844,0.485,18.953,18.9,0.471,0.501,1,0.199,110.5,110,91.67,111,0.357
0,22000074,1610612764,Wizards,WAS,Washington,240:00:00,122.4,123.8,102.6,104.8,19.8,19,0.714,2.19,23.5,0.233,0.745,0.511,15.06,15.2,0.64,0.662,1,0.196,106.24,104.5,87.08,105,0.636
1,22000074,1610612750,Timberwolves,MIN,Minnesota,240:00:00,102.6,104.8,122.4,123.8,-19.8,-19,0.405,0.85,12.7,0.255,0.767,0.489,18.825,19.2,0.551,0.56,1,0.198,106.24,104.5,87.08,104,0.364
0,22000075,1610612759,Spurs,SAS,San Antonio,240:00:00,101.5,103,103.8,106.9,-2.2,-3.9,0.639,1.77,17.4,0.192,0.629,0.43,12.815,13,0.5,0.534,1,0.201,103.24,101,84.17,100,0.453
1,22000075,1610612747,Lakers,LAL,Los Angeles,240:00:00,103.8,106.9,101.5,103,2.2,3.9,0.659,2.08,18.2,0.371,0.808,0.57,12.376,12.7,0.475,0.504,1,0.2,103.24,101,84.17,102,0.547
0,22000076,1610612756,Suns,PHX,Phoenix,240:00:00,112.5,114,106.1,110.8,6.3,3.2,0.649,1.41,19,0.268,0.702,0.5,18.039,18.3,0.572,0.622,1,0.2,95.64,93,77.5,93,0.507
1,22000076,1610612743,Nuggets,DEN,Denver,240:00:00,106.1,110.8,112.5,114,-6.3,-3.2,0.718,2.33,21,0.298,0.732,0.5,12.366,12.9,0.523,0.554,1,0.198,95.64,93,77.5,93,0.493
0,22000077,1610612762,Jazz,UTA,Utah,240:00:00,110.2,115.2,106.9,109.9,3.3,5.3,0.683,2,20.4,0.365,0.698,0.533,14.559,15.2,0.545,0.557,1,0.196,94.86,91.5,76.25,92,0.517
1,22000077,1610612746,Clippers,LAC,LA,240:00:00,106.9,109.9,110.2,115.2,-3.3,-5.3,0.576,1.9,15.3,0.302,0.635,0.467,10.688,11,0.465,0.523,1,0.197,94.86,91.5,76.25,91,0.483
0,22000078,1610612757,Trail Blazers,POR,Portland,240:00:00,114.7,119.4,92.9,95.1,21.9,24.3,0.575,2.3,16.6,0.236,0.86,0.533,9.328,9.7,0.543,0.585,1,0.198,106.36,103,85.83,103,0.6
1,22000078,1610612744,Warriors,GSW,Golden State,240:00:00,92.9,95.1,114.7,119.4,-21.9,-24.3,0.613,1.27,14.9,0.14,0.764,0.467,14.215,14.6,0.437,0.524,1,0.197,106.36,103,85.83,103,0.4
0,22000079,1610612758,Kings,SAC,Sacramento,240:00:00,93.8,96.9,102.9,104.1,-9.1,-7.2,0.314,0.73,8.8,0.283,0.783,0.5,14.964,15.5,0.439,0.474,1,0.196,99.68,97.5,81.25,97,0.379
1,22000079,1610612745,Rockets,HOU,Houston,240:00:00,102.9,104.1,93.8,96.9,9.1,7.2,0.417,1.07,12.5,0.217,0.717,0.5,14.124,14.3,0.525,0.56,1,0.198,99.68,97.5,81.25,98,0.621
0,22000080,1610612752,Knicks,NYK,New York,240:00:00,111.9,112.8,106.3,109.7,5.6,3.1,0.548,1.44,18,0.333,0.846,0.617,16.892,17,0.578,0.597,1,0.197,95.32,93.5,77.92,94,0.571
1,22000080,1610612754,Pacers,IND,Indiana,240:00:00,106.3,109.7,111.9,112.8,-5.6,-3.1,0.647,2.44,17.9,0.154,0.667,0.383,9.383,9.7,0.518,0.555,1,0.196,95.32,93.5,77.92,93,0.429
0,22000081,1610612753,Magic,ORL,Orlando,240:00:00,94.9,100,106.7,106.9,-11.7,-6.9,0.525,3.5,15,0.275,0.837,0.508,5.754,6.1,0.417,0.437,1,0.198,102.76,100,83.33,99,0.427
1,22000081,1610612760,Thunder,OKC,Oklahoma City,240:00:00,106.7,106.9,94.9,100,11.7,6.9,0.579,1.83,17,0.163,0.725,0.492,11.853,11.9,0.517,0.567,1,0.194,102.76,100,83.33,101,0.573
0,22000082,1610612755,76ers,PHI,Philadelphia,240:00:00,121.5,123.3,110.4,107.7,11.1,15.6,0.745,1.59,23.9,0.257,0.727,0.544,21.041,21.4,0.696,0.709,1,0.197,103,103.5,86.25,103,0.559
1,22000082,1610612766,Hornets,CHA,Charlotte,240:00:00,110.4,107.7,121.5,123.3,-11.1,-15.6,0.895,2.83,22.8,0.273,0.743,0.456,11.83,11.5,0.484,0.541,1,0.201,103,103.5,86.25,104,0.441
0,22000083,1610612739,Cavaliers,CLE,Cleveland,240:00:00,97.5,100,90.7,93.8,6.8,6.2,0.5,1.27,14.3,0.304,0.643,0.473,15.232,15.6,0.456,0.487,1,0.197,99.42,96.5,80.42,96,0.528
1,22000083,1610612737,Hawks,ATL,Atlanta,240:00:00,90.7,93.8,97.5,100,-6.8,-6.2,0.629,1,16,0.357,0.696,0.527,21.921,22.7,0.476,0.487,1,0.194,99.42,96.5,80.42,97,0.472
0,22000084,1610612761,Raptors,TOR,Toronto,240:00:00,112.8,116,116.9,121.2,-4.1,-5.2,0.553,2.1,15.7,0.278,0.627,0.448,9.72,10,0.495,0.564,1,0.197,102.78,99.5,82.92,100,0.445
1,22000084,1610612740,Pelicans,NOP,New Orleans,240:00:00,116.9,121.2,112.8,116,4.1,5.2,0.743,2,18.2,0.373,0.722,0.552,12.661,13.1,0.506,0.579,1,0.199,102.78,99.5,82.92,99,0.555
0,22000085,1610612765,Pistons,DET,Detroit,240:00:00,121.2,126.3,123.6,128.4,-2.4,-2.1,0.707,2.9,21.3,0.319,0.619,0.461,10.101,10.5,0.57,0.619,1,0.2,98.86,95,79.17,95,0.498
1,22000085,1610612738,Celtics,BOS,Boston,240:00:00,123.6,128.4,121.2,126.3,2.4,2.1,0.714,1.94,24,0.381,0.681,0.539,18.233,18.9,0.649,0.658,1,0.197,98.86,95,79.17,95,0.502
0,22000086,1610612764,Wizards,WAS,Washington,240:00:00,108.9,112.8,113.3,113,-4.5,-0.1,0.628,3.86,17.7,0.288,0.837,0.505,6.197,6.4,0.471,0.517,1,0.198,110.3,108.5,90.42,109,0.473
1,22000086,1610612751,Nets,BKN,Brooklyn,240:00:00,113.3,113,108.9,112.8,4.5,0.1,0.625,1.25,17.9,0.163,0.712,0.495,18.58,18.5,0.58,0.645,1,0.199,110.3,108.5,90.42,108,0.527
0,22000087,1610612763,Grizzlies,MEM,Memphis,240:00:00,96.4,97.9,113.3,114.9,-16.9,-17,0.59,1.77,17.1,0.316,0.725,0.509,13.331,13.5,0.458,0.477,1,0.195,96.44,95,79.17,96,0.423
1,22000087,1610612747,Lakers,LAL,Los Angeles,240:00:00,113.3,114.9,96.4,97.9,16.9,17,0.585,2.4,18.3,0.275,0.684,0.491,10.487,10.6,0.528,0.555,1,0.201,96.44,95,79.17,94,0.577
0,22000088,1610612750,Timberwolves,MIN,Minnesota,240:00:00,112.3,113.5,120.1,126.5,-7.8,-13,0.682,2.14,22.1,0.25,0.569,0.421,14.427,14.6,0.576,0.592,1,0.202,100.14,97,80.83,96,0.465
1,22000088,1610612743,Nuggets,DEN,Denver,240:00:00,120.1,126.5,112.3,113.5,7.8,13,0.756,2.27,22.6,0.431,0.75,0.579,14.529,15.3,0.592,0.612,1,0.2,100.14,97,80.83,98,0.535
0,22000089,1610612762,Jazz,UTA,Utah,240:00:00,120,121.5,101.6,102.8,18.3,18.7,0.592,1.45,19.8,0.295,0.766,0.574,18.457,18.7,0.669,0.668,1,0.198,107.8,106.5,88.75,107,0.587
1,22000089,1610612759,Spurs,SAS,San Antonio,240:00:00,101.6,102.8,120,121.5,-18.3,-18.7,0.523,3.29,15.9,0.234,0.705,0.426,6.527,6.6,0.448,0.477,1,0.198,107.8,106.5,88.75,106,0.413
0,22000090,1610612742,Mavericks,DAL,Dallas,240:00:00,103,105.9,114.3,116.8,-11.4,-10.9,0.59,1.53,16.6,0.304,0.708,0.49,14.302,14.7,0.5,0.535,1,0.2,104.04,101.5,84.58,102,0.428
1,22000090,1610612741,Bulls,CHI,Chicago,240:00:00,114.3,116.8,103,105.9,11.4,10.9,0.41,1,12.3,0.292,0.696,0.51,15.504,15.8,0.535,0.601,1,0.2,104.04,101.5,84.58,101,0.572
0,22000091,1610612756,Suns,PHX,Phoenix,240:00:00,113.4,115.1,120,120.4,-6.5,-5.4,0.622,1.64,18.5,0.25,0.75,0.512,14.843,15.1,0.56,0.613,1,0.197,93.84,93,77.5,93,0.492
1,22000091,1610612746,Clippers,LAC,LA,240:00:00,120,120.4,113.4,115.1,6.5,5.4,0.6,2.4,19.1,0.25,0.75,0.488,10.711,10.8,0.584,0.613,1,0.201,93.84,93,77.5,93,0.508
0,22000092,1610612757,Trail Blazers,POR,Portland,240:00:00,108.4,115.1,128.1,126.9,-19.7,-11.8,0.39,1.33,11.4,0.3,0.674,0.456,10.665,11.3,0.49,0.542,1,0.199,109.74,107,89.17,106,0.374
1,22000092,1610612744,Warriors,GSW,Golden State,240:00:00,128.1,126.9,108.4,115.1,19.7,11.8,0.469,1.53,16.3,0.326,0.7,0.544,14.024,13.9,0.631,0.665,1,0.198,109.74,107,89.17,108,0.626
0,22000093,1610612753,Magic,ORL,Orlando,240:00:00,106.5,109.6,85.3,88.3,21.2,21.3,0.579,1.05,16.1,0.44,0.722,0.587,21.712,22.3,0.517,0.55,1,0.195,97,94,78.33,94,0.612
1,22000093,1610612739,Cavaliers,CLE,Cleveland,240:00:00,85.3,88.3,106.5,109.6,-21.2,-21.3,0.606,1.25,15.8,0.278,0.56,0.413,16.447,17,0.447,0.46,1,0.198,97,94,78.33,94,0.388
0,22000094,1610612755,76ers,PHI,Philadelphia,240:00:00,116.7,114.6,96.5,98.1,20.2,16.5,0.739,3.4,22.8,0.259,0.778,0.519,9.889,9.7,0.542,0.561,1,0.2,102.9,103,85.83,103,0.594
1,22000094,1610612766,Hornets,CHA,Charlotte,240:00:00,96.5,98.1,116.7,114.6,-20.2,-16.5,0.833,1.76,21,0.222,0.741,0.481,16.24,16.5,0.494,0.528,1,0.199,102.9,103,85.83,103,0.406
0,22000095,1610612752,Knicks,NYK,New York,240:00:00,111.9,114.1,107.9,109.1,4,5.1,0.605,1.63,18.8,0.318,0.735,0.538,15.842,16.2,0.547,0.589,1,0.196,100.56,99,82.5,99,0.553
1,22000095,1610612737,Hawks,ATL,Atlanta,240:00:00,107.9,109.1,111.9,114.1,-4,-5.1,0.6,1.85,17.9,0.265,0.682,0.462,12.984,13.1,0.517,0.556,1,0.198,100.56,99,82.5,99,0.447
0,22000096,1610612760,Thunder,OKC,Oklahoma City,240:00:00,87.5,90,116.9,116.8,-29.4,-26.8,0.69,1.11,15.5,0.182,0.825,0.453,17.496,18,0.449,0.495,1,0.195,101.9,100.5,83.75,100,0.332
1,22000096,1610612748,Heat,MIA,Miami,240:00:00,116.9,116.8,87.5,90,29.4,26.8,0.739,2.13,24.5,0.175,0.818,0.547,15.854,15.8,0.667,0.664,1,0.196,101.9,100.5,83.75,101,0.668
0,22000097,1610612761,Raptors,TOR,Toronto,240:00:00,104.9,109.6,117.8,120,-12.9,-10.4,0.556,2,14.6,0.217,0.667,0.41,9.198,9.6,0.472,0.534,1,0.199,107.84,104.5,87.08,104,0.44
1,22000097,1610612738,Celtics,BOS,Boston,240:00:00,117.8,120,104.9,109.6,12.9,10.4,0.463,0.95,13.8,0.333,0.783,0.59,18.699,19,0.577,0.637,1,0.195,107.84,104.5,87.08,105,0.56
0,22000098,1610612745,Rockets,HOU,Houston,240:00:00,102.2,105.3,114.4,118.9,-12.2,-13.7,0.567,1.42,14,0.176,0.674,0.404,12.265,12.6,0.461,0.539,1,0.196,98.32,95,79.17,95,0.425
1,22000098,1610612742,Mavericks,DAL,Dallas,240:00:00,114.4,118.9,102.2,105.3,12.2,13.7,0.615,1.33,18.1,0.326,0.824,0.596,18.219,18.9,0.573,0.622,1,0.191,98.32,95,79.17,95,0.575
0,22000099,1610612749,Bucks,MIL,Milwaukee,240:00:00,120.1,121.4,108.2,112.7,11.9,8.6,0.653,1.68,22.4,0.289,0.8,0.591,18.262,18.4,0.659,0.679,1,0.198,105.16,102.5,85.42,103,0.572
1,22000099,1610612765,Pistons,DET,Detroit,240:00:00,108.2,112.7,120.1,121.4,-11.9,-8.6,0.628,3,19.4,0.2,0.711,0.409,8.468,8.8,0.526,0.557,1,0.196,105.16,102.5,85.42,102,0.428
0,22000100,1610612740,Pelicans,NOP,New Orleans,265:00:00,102.1,107.4,109.5,109.3,-7.4,-1.9,0.591,1.44,16.7,0.35,0.88,0.591,15.851,16.7,0.48,0.52,1,0.196,100.2,97.81,81.51,108,0.47
1,22000100,1610612754,Pacers,IND,Indiana,265:00:00,109.5,109.3,102.1,107.4,7.4,1.9,0.711,2.29,22.1,0.12,0.65,0.409,12.997,13,0.586,0.598,1,0.197,100.2,97.81,81.51,108,0.53
0,22000101,1610612758,Kings,SAC,Sacramento,240:00:00,95.4,97.2,123.2,124.5,-27.9,-27.3,0.588,1.33,14.1,0.242,0.872,0.514,13.494,13.8,0.433,0.495,1,0.2,111.16,109.5,91.25,109,0.352
1,22000101,1610612744,Warriors,GSW,Golden State,240:00:00,123.2,124.5,95.4,97.2,27.9,27.3,0.804,3.73,26.4,0.128,0.758,0.486,9.896,10,0.644,0.664,1,0.198,111.16,109.5,91.25,110,0.648
0,22000102,1610612762,Jazz,UTA,Utah,240:00:00,92.4,94.1,123.8,127.5,-31.3,-33.3,0.515,1.13,13.1,0.224,0.767,0.455,14.44,14.7,0.448,0.49,1,0.2,104.46,102,85,102,0.308
1,22000102,1610612751,Nets,BKN,Brooklyn,240:00:00,123.8,127.5,92.4,94.1,31.3,33.3,0.596,2.38,21.5,0.233,0.776,0.545,12.376,12.7,0.634,0.65,1,0.196,104.46,102,85,102,0.692
0,22000103,1610612763,Grizzlies,MEM,Memphis,240:00:00,91.3,96.8,94.2,96.9,-2.8,-0.1,0.667,1.85,18.5,0.167,0.72,0.433,12.907,13.7,0.471,0.496,1,0.197,100.28,96,80,95,0.478
1,22000103,1610612747,Lakers,LAL,Los Angeles,240:00:00,94.2,96.9,91.3,96.8,2.8,0.1,0.632,1.41,18.1,0.28,0.833,0.567,17.027,17.5,0.489,0.512,1,0.197,100.28,96,80,97,0.522
0,22000104,1610612750,Timberwolves,MIN,Minnesota,240:00:00,108.5,109.4,117.4,117.1,-8.8,-7.7,0.571,1.71,17,0.25,0.711,0.464,13.099,13.2,0.522,0.564,1,0.197,105.84,105.5,87.92,106,0.468
1,22000104,1610612743,Nuggets,DEN,Denver,240:00:00,117.4,117.1,108.5,109.4,8.8,7.7,0.537,1.38,16.1,0.289,0.75,0.536,15.267,15.2,0.57,0.622,1,0.199,105.84,105.5,87.92,105,0.532
0,22000105,1610612759,Spurs,SAS,San Antonio,240:00:00,115,118.4,115.6,115.3,-0.6,3.1,0.523,2.09,17.1,0.259,0.795,0.5,10.908,11.2,0.563,0.575,1,0.195,99.28,98,81.67,98,0.476
1,22000105,1610612746,Clippers,LAC,LA,240:00:00,115.6,115.3,115,118.4,0.6,-3.1,0.674,2.23,21.7,0.205,0.741,0.5,13.303,13.3,0.587,0.616,1,0.199,99.28,98,81.67,98,0.524
0,22000106,1610612757,Trail Blazers,POR,Portland,240:00:00,105.4,108,107.9,109.9,-2.5,-1.9,0.59,2.09,17,0.241,0.706,0.459,10.734,11,0.516,0.532,1,0.201,102.7,100.5,83.75,100,0.473
1,22000106,1610612741,Bulls,CHI,Chicago,240:00:00,107.9,109.9,105.4,108,2.5,1.9,0.675,1.8,19.2,0.294,0.759,0.541,14.574,14.9,0.527,0.561,1,0.198,102.7,100.5,83.75,101,0.527
0,22000107,1610612754,Pacers,IND,Indiana,240:00:00,106.1,114,103.4,105.9,2.7,8.1,0.5,1.5,15.5,0.32,0.738,0.511,13.031,14,0.522,0.568,1,0.192,105.44,100.5,83.75,100,0.517
1,22000107,1610612745,Rockets,HOU,Houston,240:00:00,103.4,105.9,106.1,114,-2.7,-8.1,0.487,1.19,14.9,0.262,0.68,0.489,15.468,15.8,0.531,0.579,1,0.201,105.44,100.5,83.75,101,0.483
0,22000108,1610612753,Magic,ORL,Orlando,240:00:00,108.3,110.5,100.6,100,7.7,10.5,0.5,1.25,16,0.256,0.717,0.51,16.508,16.8,0.568,0.59,1,0.194,95.18,94.5,78.75,95,0.513
1,22000108,1610612739,Cavaliers,CLE,Cleveland,240:00:00,100.6,100,108.3,110.5,-7.7,-10.5,0.667,2.4,18.4,0.283,0.744,0.49,10.702,10.6,0.447,0.487,1,0.203,95.18,94.5,78.75,94,0.487
0,22000109,1610612764,Wizards,WAS,Washington,240:00:00,119.9,123.6,125.3,128.2,-5.4,-4.5,0.574,2.08,18.1,0.275,0.886,0.523,11.464,11.8,0.585,0.622,1,0.199,112.96,110,91.67,110,0.433
1,22000109,1610612755,76ers,PHI,Philadelphia,240:00:00,125.3,128.2,119.9,123.6,5.4,4.5,0.66,1.83,22.5,0.114,0.725,0.477,15.997,16.4,0.728,0.738,1,0.194,112.96,110,91.67,110,0.567
0,22000110,1610612766,Hornets,CHA,Charlotte,240:00:00,100.5,100,89.6,92.2,10.9,7.8,0.688,2.2,16.7,0.182,0.726,0.47,9.85,9.8,0.441,0.512,1,0.199,103.22,102,85,102,0.571
1,22000110,1610612737,Hawks,ATL,Atlanta,240:00:00,89.6,92.2,100.5,100,-10.9,-7.8,0.694,1.92,17.6,0.274,0.818,0.53,12.39,12.7,0.411,0.452,1,0.2,103.22,102,85,102,0.429
0,22000111,1610612748,Heat,MIA,Miami,240:00:00,110,110.5,112.3,113.8,-2.3,-3.3,0.743,2.89,20.4,0.191,0.672,0.457,9.43,9.5,0.512,0.568,1,0.197,95.36,94.5,78.75,95,0.515
1,22000111,1610612738,Celtics,BOS,Boston,240:00:00,112.3,113.8,110,110.5,2.3,3.3,0.524,3.14,16.5,0.328,0.809,0.543,7.347,7.4,0.485,0.513,1,0.201,95.36,94.5,78.75,94,0.485
0,22000112,1610612762,Jazz,UTA,Utah,240:00:00,99.2,103.1,115,114.3,-15.9,-11.2,0.5,1.33,15.3,0.278,0.717,0.48,14.875,15.5,0.516,0.522,1,0.198,99.1,97.5,81.25,97,0.418
1,22000112,1610612752,Knicks,NYK,New York,240:00:00,115,114.3,99.2,103.1,15.9,11.2,0.489,1.69,16.9,0.283,0.722,0.52,13.353,13.3,0.563,0.587,1,0.197,99.1,97.5,81.25,98,0.582
0,22000113,1610612749,Bucks,MIL,Milwaukee,240:00:00,124.7,126.2,110.4,111.7,14.3,14.6,0.714,2.5,23.6,0.267,0.689,0.509,13.431,13.6,0.65,0.655,1,0.2,104.22,103,85.83,103,0.59
