,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,22100267,1610612756,Suns,PHX,Phoenix,240:00:00,116.1,116.5,109.5,112.7,6.6,3.8,0.578,1.73,18.7,0.289,0.702,0.52,14.518,14.6,0.57,0.61,1,0.199,104.16,102.5,85.42,103,0.555
1,22100267,1610612739,Cavaliers,CLE,Cleveland,240:00:00,109.5,112.7,116.1,116.5,-6.6,-3.8,0.512,2.2,15.7,0.298,0.711,0.48,9.524,9.8,0.505,0.532,1,0.198,104.16,102.5,85.42,102,0.445
0,22100268,1610612747,Lakers,LAL,Los Angeles,265:00:00,112,110.7,104,107.4,8,3.3,0.476,1.67,14.3,0.232,0.754,0.512,10.834,10.7,0.521,0.575,1,0.197,100.67,99.62,83.02,112,0.551
1,22100268,1610612754,Pacers,IND,Indiana,265:00:00,104,107.4,112,110.7,-8,-3.3,0.595,2.27,16.6,0.246,0.768,0.488,9.86,10.2,0.466,0.506,1,0.198,100.67,99.62,83.02,108,0.449
0,22100269,1610612753,Magic,ORL,Orlando,240:00:00,96.7,100,105.7,108.2,-9.1,-8.2,0.605,1.53,17,0.273,0.768,0.523,14.648,15.2,0.489,0.508,1,0.198,101.32,98.5,82.08,99,0.437
1,22100269,1610612766,Hornets,CHA,Charlotte,240:00:00,105.7,108.2,96.7,100,9.1,8.2,0.667,2.6,18.8,0.232,0.727,0.477,9.976,10.2,0.484,0.518,1,0.198,101.32,98.5,82.08,98,0.563
0,22100270,1610612738,Celtics,BOS,Boston,240:00:00,104.7,106.1,125.3,125.5,-20.5,-19.4,0.735,2.27,17.9,0.288,0.711,0.471,11.075,11.2,0.434,0.503,1,0.198,98.76,98,81.67,98,0.39
1,22100270,1610612751,Nets,BKN,Brooklyn,240:00:00,125.3,125.5,104.7,106.1,20.5,19.4,0.674,2.9,21.1,0.289,0.712,0.529,10.183,10.2,0.588,0.626,1,0.2,98.76,98,81.67,98,0.61
0,22100271,1610612745,Rockets,HOU,Houston,240:00:00,108.6,110.3,105.3,104.6,3.2,5.7,0.643,1.23,18.9,0.227,0.83,0.557,20.243,20.6,0.601,0.63,1,0.199,107.98,107.5,89.58,107,0.525
1,22100271,1610612741,Bulls,CHI,Chicago,240:00:00,105.3,104.6,108.6,110.3,-3.2,-5.7,0.591,1.86,18.4,0.17,0.773,0.443,13.05,13,0.536,0.558,1,0.196,107.98,107.5,89.58,108,0.475
0,22100272,1610612761,Raptors,TOR,Toronto,240:00:00,129.6,132.6,116,120.2,13.6,12.4,0.532,2.5,18.8,0.356,0.667,0.506,10.284,10.5,0.607,0.641,1,0.201,97.34,94.5,78.75,95,0.536
1,22100272,1610612763,Grizzlies,MEM,Memphis,240:00:00,116,120.2,129.6,132.6,-13.6,-12.4,0.595,1.67,18.7,0.333,0.644,0.494,15.394,16,0.567,0.605,1,0.195,97.34,94.5,78.75,94,0.464
0,22100273,1610612749,Bucks,MIL,Milwaukee,240:00:00,113.5,111.8,90,92.1,23.5,19.7,0.548,1.44,17.2,0.255,0.81,0.573,15.924,15.7,0.569,0.603,1,0.199,101.92,101.5,84.58,102,0.646
1,22100273,1610612765,Pistons,DET,Detroit,240:00:00,90,92.1,113.5,111.8,-23.5,-19.7,0.471,1.78,12.5,0.19,0.745,0.427,8.707,8.9,0.416,0.45,1,0.198,101.92,101.5,84.58,101,0.354
0,22100274,1610612750,Timberwolves,MIN,Minnesota,240:00:00,107.4,110.8,97.3,97.1,10,13.7,0.632,1.33,16.6,0.309,0.851,0.559,17.104,17.6,0.505,0.553,1,0.195,104.5,103,85.83,102,0.556
1,22100274,1610612748,Heat,MIA,Miami,240:00:00,97.3,97.1,107.4,110.8,-10,-13.7,0.758,1.19,18.8,0.149,0.691,0.441,20.239,20.2,0.547,0.582,1,0.199,104.5,103,85.83,104,0.444
0,22100275,1610612764,Wizards,WAS,Washington,240:00:00,96.4,94.4,116.4,118.7,-20.1,-24.2,0.639,1.21,16.2,0.259,0.722,0.491,17.952,17.6,0.47,0.511,1,0.2,107.46,107.5,89.58,108,0.347
1,22100275,1610612740,Pelicans,NOP,New Orleans,240:00:00,116.4,118.7,96.4,94.4,20.1,24.2,0.75,3,21.4,0.278,0.741,0.509,10.084,10.3,0.521,0.577,1,0.198,107.46,107.5,89.58,107,0.653
0,22100276,1610612762,Jazz,UTA,Utah,240:00:00,112.5,110,103.3,105.1,9.2,4.9,0.487,1.9,15.3,0.18,0.848,0.5,10.225,10,0.541,0.58,1,0.2,99.24,99.5,82.92,100,0.541
1,22100276,1610612760,Thunder,OKC,Oklahoma City,240:00:00,103.3,105.1,112.5,110,-9.2,-4.9,0.568,1.62,16.7,0.152,0.82,0.5,12.912,13.1,0.543,0.567,1,0.199,99.24,99.5,82.92,99,0.459
0,22100277,1610612759,Spurs,SAS,San Antonio,240:00:00,104.5,106,122.1,125.3,-17.6,-19.3,0.628,2.25,18.8,0.351,0.744,0.52,11.834,12,0.49,0.508,1,0.201,101.48,99.5,82.92,100,0.406
1,22100277,1610612737,Hawks,ATL,Atlanta,240:00:00,122.1,125.3,104.5,106,17.6,19.3,0.578,2.36,19.2,0.256,0.649,0.48,10.831,11.1,0.58,0.629,1,0.199,101.48,99.5,82.92,99,0.594
0,22100278,1610612755,76ers,PHI,Philadelphia,240:00:00,93.5,95,113.1,113.7,-19.6,-18.7,0.5,0.81,13.3,0.213,0.857,0.517,20.452,20.8,0.475,0.535,1,0.193,102.62,101.5,84.58,101,0.388
1,22100278,1610612744,Warriors,GSW,Golden State,240:00:00,113.1,113.7,93.5,95,19.6,18.7,0.762,2,23.1,0.143,0.787,0.483,15.601,15.7,0.619,0.64,1,0.199,102.62,101.5,84.58,102,0.612
0,22100279,1610612758,Kings,SAC,Sacramento,240:00:00,123.8,123.8,113.1,118.6,10.7,5.1,0.467,1.5,15.4,0.326,0.667,0.505,13.867,13.9,0.593,0.619,1,0.198,103.98,101.5,84.58,101,0.505
1,22100279,1610612757,Trail Blazers,POR,Portland,240:00:00,113.1,118.6,123.8,123.8,-10.7,-5.1,0.614,1.8,18.4,0.333,0.674,0.495,14.019,14.7,0.532,0.576,1,0.193,103.98,101.5,84.58,102,0.495
0,22100280,1610612746,Clippers,LAC,LA,240:00:00,103.5,102.9,92.8,93.2,10.7,9.7,0.667,1.73,18.5,0.25,0.759,0.518,14.512,14.4,0.489,0.538,1,0.198,103.4,103.5,86.25,104,0.57
1,22100280,1610612765,Pistons,DET,Detroit,240:00:00,92.8,93.2,103.5,102.9,-10.7,-9.7,0.515,1.13,12.7,0.241,0.75,0.482,14.501,14.6,0.411,0.473,1,0.199,103.4,103.5,86.25,103,0.43
0,22100281,1610612750,Timberwolves,MIN,Minnesota,240:00:00,109.1,111.7,128.4,127.9,-19.2,-16.2,0.533,2,16.6,0.31,0.8,0.51,11.39,11.7,0.505,0.531,1,0.199,104.48,103.5,86.25,103,0.414
1,22100281,1610612766,Hornets,CHA,Charlotte,240:00:00,128.4,127.9,109.1,111.7,19.2,16.2,0.653,2,22.4,0.2,0.69,0.49,15.444,15.4,0.688,0.703,1,0.197,104.48,103.5,86.25,104,0.586
0,22100282,1610612756,Suns,PHX,Phoenix,240:00:00,120.1,122.9,96.3,99,23.8,23.9,0.636,2.55,22,0.077,0.61,0.398,11.197,11.5,0.639,0.669,1,0.2,99.46,97,80.83,96,0.668
1,22100282,1610612752,Knicks,NYK,New York,240:00:00,96.3,99,120.1,122.9,-23.8,-23.9,0.382,0.81,9.9,0.39,0.923,0.602,15.892,16.3,0.435,0.477,1,0.197,99.46,97,80.83,98,0.332
0,22100283,1610612753,Magic,ORL,Orlando,240:00:00,85.3,88,121.7,125.5,-36.5,-37.5,0.6,1.2,14.3,0.236,0.805,0.479,14.535,15,0.419,0.472,1,0.198,102.12,99,82.5,100,0.315
1,22100283,1610612741,Bulls,CHI,Chicago,240:00:00,121.7,125.5,85.3,88,36.5,37.5,0.667,2.29,23,0.195,0.764,0.521,13.856,14.3,0.657,0.661,1,0.196,102.12,99,82.5,98,0.685
0,22100284,1610612761,Raptors,TOR,Toronto,240:00:00,100.3,103.2,116.5,120,-16.2,-16.8,0.459,1.55,13.4,0.286,0.569,0.421,11.378,11.7,0.455,0.491,1,0.197,97.26,94.5,78.75,94,0.385
1,22100284,1610612754,Pacers,IND,Indiana,240:00:00,116.5,120,100.3,103.2,16.2,16.8,0.66,2.38,21.3,0.431,0.714,0.579,13.287,13.7,0.541,0.56,1,0.197,97.26,94.5,78.75,95,0.615
0,22100285,1610612763,Grizzlies,MEM,Memphis,240:00:00,97.7,100,130.4,130.7,-32.7,-30.7,0.73,2.08,19.4,0.224,0.718,0.423,12.7,13,0.473,0.503,1,0.199,101.8,100.5,83.75,100,0.344
1,22100285,1610612737,Hawks,ATL,Atlanta,240:00:00,130.4,130.7,97.7,100,32.7,30.7,0.635,2.75,23,0.282,0.776,0.577,11.853,11.9,0.657,0.672,1,0.198,101.8,100.5,83.75,101,0.656
0,22100286,1610612764,Wizards,WAS,Washington,240:00:00,105.6,106.3,98.8,103.1,6.8,3.2,0.447,1.13,14.5,0.146,0.702,0.469,15.69,15.8,0.544,0.59,1,0.199,97.88,95.5,79.58,95,0.532
1,22100286,1610612760,Thunder,OKC,Oklahoma City,240:00:00,98.8,103.1,105.6,106.3,-6.8,-3.2,0.605,2.3,17.3,0.298,0.854,0.531,9.984,10.4,0.463,0.494,1,0.198,97.88,95.5,79.58,96,0.468
0,22100287,1610612759,Spurs,SAS,San Antonio,240:00:00,97.6,100,90.2,91.7,7.4,8.3,0.553,1.91,16.5,0.25,0.77,0.531,11.183,11.5,0.471,0.503,1,0.197,97.98,96,80,96,0.589
1,22100287,1610612738,Celtics,BOS,Boston,240:00:00,90.2,91.7,97.6,100,-7.4,-8.3,0.588,1.82,15.4,0.23,0.75,0.469,11.27,11.5,0.424,0.446,1,0.197,97.98,96,80,96,0.411
0,22100288,1610612749,Bucks,MIL,Milwaukee,240:00:00,121.5,125,112.2,113.5,9.3,11.5,0.522,1.09,18.8,0.29,0.769,0.59,22.267,22.9,0.74,0.733,1,0.193,97.98,96,80,96,0.578
1,22100288,1610612743,Nuggets,DEN,Denver,240:00:00,112.2,113.5,121.5,125,-9.3,-11.5,0.6,3,18.4,0.231,0.71,0.41,8.234,8.3,0.527,0.555,1,0.2,97.98,96,80,96,0.422
0,22100289,1610612762,Jazz,UTA,Utah,240:00:00,100.1,101,95.4,101,4.7,0,0.472,0.94,13.8,0.261,0.731,0.51,18.572,18.8,0.531,0.552,1,0.2,99.82,96.5,80.42,96,0.466
1,22100289,1610612740,Pelicans,NOP,New Orleans,240:00:00,95.4,101,100.1,101,-4.7,0,0.711,1.93,19.9,0.269,0.739,0.49,13.629,14.4,0.489,0.517,1,0.199,99.82,96.5,80.42,97,0.534
0,22100290,1610612757,Trail Blazers,POR,Portland,240:00:00,103.9,103,120.4,121.6,-16.4,-18.6,0.639,2.3,17.8,0.235,0.732,0.457,10.089,10,0.494,0.536,1,0.202,98.58,98.5,82.08,100,0.419
1,22100290,1610612744,Warriors,GSW,Golden State,240:00:00,120.4,121.6,103.9,103,16.4,18.6,0.66,2.07,22.1,0.268,0.765,0.543,15.3,15.5,0.609,0.627,1,0.198,98.58,98.5,82.08,97,0.581
0,22100291,1610612758,Kings,SAC,Sacramento,315:00:00,107,113.7,110.2,108.7,-3.2,5,0.593,2.13,17.8,0.357,0.782,0.544,11.384,12.1,0.508,0.531,1,0.195,97.55,95.24,79.37,124,0.489
1,22100291,1610612747,Lakers,LAL,Los Angeles,315:00:00,110.2,108.7,107,113.7,3.2,-5,0.627,1.68,19.4,0.218,0.643,0.456,15.283,15.1,0.574,0.599,1,0.2,97.55,95.24,79.37,126,0.511
0,22100292,1610612755,76ers,PHI,Philadelphia,290:00:00,105.1,107.1,107,107.1,-1.9,0.1,0.692,1.69,17.6,0.274,0.7,0.464,14.015,14.3,0.484,0.545,1,0.2,94.01,93.1,77.59,112,0.5
1,22100292,1610612750,Timberwolves,MIN,Minnesota,290:00:00,107,107.1,105.1,107.1,1.9,-0.1,0.458,1.05,15.1,0.3,0.726,0.536,18.577,18.6,0.573,0.587,1,0.2,94.01,93.1,77.59,113,0.5
0,22100293,1610612752,Knicks,NYK,New York,240:00:00,105.7,105.3,93.9,97.8,11.7,7.5,0.556,2,16.4,0.204,0.721,0.491,10.675,10.6,0.506,0.54,1,0.199,94.74,93,77.5,94,0.548
1,22100293,1610612737,Hawks,ATL,Atlanta,240:00:00,93.9,97.8,105.7,105.3,-11.7,-7.5,0.545,2.57,14.2,0.279,0.796,0.509,7.307,7.6,0.403,0.442,1,0.199,94.74,93,77.5,92,0.452
0,22100294,1610612756,Suns,PHX,Phoenix,240:00:00,109.5,109.7,103.6,105.9,5.8,3.8,0.415,1.31,13,0.283,0.727,0.485,12.592,12.6,0.516,0.558,1,0.2,103.24,102,85,103,0.478
1,22100294,1610612751,Nets,BKN,Brooklyn,240:00:00,103.6,105.9,109.5,109.7,-5.8,-3.8,0.595,1.25,18.1,0.273,0.717,0.515,19.372,19.8,0.542,0.574,1,0.2,103.24,102,85,101,0.522
0,22100295,1610612753,Magic,ORL,Orlando,240:00:00,92.8,95.8,106.8,107.1,-14,-11.3,0.6,2.33,16.4,0.214,0.745,0.467,9.08,9.4,0.443,0.469,1,0.2,98.7,97,80.83,96,0.431
1,22100295,1610612739,Cavaliers,CLE,Cleveland,240:00:00,106.8,107.1,92.8,95.8,14,11.3,0.683,2.15,20.5,0.255,0.786,0.533,13.228,13.3,0.533,0.551,1,0.198,98.7,97,80.83,98,0.569
0,22100296,1610612748,Heat,MIA,Miami,240:00:00,110.7,109.2,100.7,107.2,9.9,2,0.622,2.3,17.9,0.22,0.659,0.426,10.343,10.2,0.512,0.559,1,0.201,99.96,97.5,81.25,98,0.522
1,22100296,1610612741,Bulls,CHI,Chicago,240:00:00,100.7,107.2,110.7,109.2,-9.9,-2,0.579,0.96,16.3,0.341,0.78,0.574,22.278,23.7,0.537,0.576,1,0.196,99.96,97.5,81.25,97,0.478
0,22100297,1610612745,Rockets,HOU,Houston,265:00:00,128.5,133.9,128.6,130,-0.1,3.9,0.706,2.4,22.6,0.354,0.643,0.51,13.2,13.8,0.658,0.672,1,0.197,101.81,99.17,82.64,109,0.511
1,22100297,1610612766,Hornets,CHA,Charlotte,265:00:00,128.6,130,128.5,133.9,0.1,-3.9,0.646,2.82,19.6,0.357,0.646,0.49,9.892,10,0.563,0.615,1,0.197,101.81,99.17,82.64,110,0.489
0,22100298,1610612764,Wizards,WAS,Washington,240:00:00,123.2,126.3,117.9,117.5,5.2,8.8,0.622,1.87,21.1,0.25,0.76,0.547,15.394,15.8,0.635,0.671,1,0.197,97.06,96,80,95,0.562
1,22100298,1610612742,Mavericks,DAL,Dallas,240:00:00,117.9,117.5,123.2,126.3,-5.2,-8.8,0.548,3.29,17.9,0.24,0.75,0.453,7.24,7.2,0.551,0.578,1,0.199,97.06,96,80,97,0.438
0,22100299,1610612762,Jazz,UTA,Utah,240:00:00,126.1,125.7,101.7,105,24.4,20.7,0.533,1.33,18.2,0.205,0.684,0.49,17.878,17.8,0.688,0.708,1,0.199,101.96,100.5,83.75,101,0.571
1,22100299,1610612740,Pelicans,NOP,New Orleans,240:00:00,101.7,105,126.1,125.7,-24.4,-20.7,0.675,1.8,18.7,0.316,0.795,0.51,14.529,15,0.473,0.513,1,0.196,101.96,100.5,83.75,100,0.429
0,22100300,1610612746,Clippers,LAC,LA,240:00:00,89.1,90,103.3,105,-14.2,-15,0.563,0.72,13.4,0.34,0.706,0.525,24.752,25,0.456,0.495,1,0.197,101.34,100,83.33,100,0.391
1,22100300,1610612744,Warriors,GSW,Golden State,240:00:00,103.3,105,89.1,90,14.2,15,0.658,1.47,18.2,0.294,0.66,0.475,16.719,17,0.541,0.549,1,0.199,101.34,100,83.33,100,0.609
0,22100301,1610612749,Bucks,MIL,Milwaukee,240:00:00,117.2,118,100,100,17.2,18,0.587,1.93,19.2,0.298,0.75,0.544,13.905,14,0.556,0.592,1,0.197,100.36,100,83.33,100,0.621
1,22100301,1610612754,Pacers,IND,Indiana,240:00:00,100,100,117.2,118,-17.2,-18,0.553,1.62,15.8,0.25,0.702,0.456,12.995,13,0.478,0.505,1,0.2,100.36,100,83.33,100,0.379
0,22100302,1610612761,Raptors,TOR,Toronto,240:00:00,100,100,107.2,111.2,-7.3,-11.2,0.543,1.73,14.6,0.25,0.62,0.418,11.336,11.3,0.446,0.485,1,0.198,99.34,97.5,81.25,97,0.401
1,22100302,1610612738,Celtics,BOS,Boston,240:00:00,107.2,111.2,100,100,7.3,11.2,0.706,1.33,17.4,0.38,0.75,0.582,17.71,18.4,0.488,0.57,1,0.199,99.34,97.5,81.25,98,0.599
0,22100303,1610612758,Kings,SAC,Sacramento,240:00:00,92.4,95.3,117.6,119.6,-25.2,-24.3,0.515,2.13,12.3,0.239,0.691,0.437,7.321,7.5,0.387,0.446,1,0.201,109.04,106.5,88.75,106,0.339
1,22100303,1610612763,Grizzlies,MEM,Memphis,240:00:00,117.6,119.6,92.4,95.3,25.2,24.3,0.6,3,19.6,0.309,0.761,0.563,9.191,9.3,0.543,0.567,1,0.197,109.04,106.5,88.75,107,0.661
0,22100304,1610612747,Lakers,LAL,Los Angeles,240:00:00,106.8,106.8,103.6,101.9,3.2,4.9,0.744,2.67,22.7,0.143,0.725,0.44,11.65,11.7,0.552,0.567,1,0.2,102.68,103.5,86.25,103,0.533
1,22100304,1610612765,Pistons,DET,Detroit,240:00:00,103.6,101.9,106.8,106.8,-3.2,-4.9,0.763,1.71,20.2,0.275,0.857,0.56,16.608,16.3,0.5,0.544,1,0.201,102.68,103.5,86.25,104,0.467
0,22100305,1610612755,76ers,PHI,Philadelphia,240:00:00,97.2,99,94.2,93.2,3,5.8,0.615,2.18,17.2,0.242,0.815,0.509,10.585,10.8,0.454,0.481,1,0.198,102.92,102.5,85.42,102,0.511
1,22100305,1610612753,Magic,ORL,Orlando,240:00:00,94.2,93.2,97.2,99,-3,-5.8,0.541,1.67,15.4,0.185,0.758,0.491,11.774,11.7,0.456,0.49,1,0.2,102.92,102.5,85.42,103,0.489
0,22100306,1610612748,Heat,MIA,Miami,240:00:00,117.3,119.4,131.5,130.4,-14.2,-11.1,0.744,3.56,23.1,0.314,0.853,0.529,9.514,9.7,0.555,0.569,1,0.199,92.92,92.5,77.08,93,0.451
1,22100306,1610612743,Nuggets,DEN,Denver,240:00:00,131.5,130.4,117.3,119.4,14.2,11.1,0.744,2.46,25,0.147,0.686,0.471,14.248,14.1,0.703,0.721,1,0.2,92.92,92.5,77.08,92,0.549
0,22100307,1610612741,Bulls,CHI,Chicago,240:00:00,128.7,133,117.5,120.2,11.1,12.8,0.66,3.18,24.4,0.237,0.804,0.548,10.642,11,0.674,0.683,1,0.197,102.3,99.5,82.92,100,0.556
1,22100307,1610612766,Hornets,CHA,Charlotte,240:00:00,117.5,120.2,128.7,133,-11.1,-12.8,0.548,2.56,17.8,0.196,0.763,0.452,8.89,9.1,0.58,0.612,1,0.201,102.3,99.5,82.92,99,0.444
0,22100308,1610612760,Thunder,OKC,Oklahoma City,240:00:00,82.8,86.4,96.4,100,-13.5,-13.6,0.516,1.23,12.6,0.133,0.759,0.441,12.1,12.6,0.397,0.452,1,0.194,106.64,102.5,85.42,103,0.413
1,22100308,1610612745,Rockets,HOU,Houston,240:00:00,96.4,100,82.8,86.4,13.5,13.6,0.775,2.21,21.3,0.241,0.867,0.559,13.228,13.7,0.495,0.506,1,0.197,106.64,102.5,85.42,102,0.587
0,22100309,1610612750,Timberwolves,MIN,Minnesota,240:00:00,100.6,100,92.2,98,8.3,2,0.694,1.79,18.9,0.204,0.719,0.481,14.079,14,0.494,0.535,1,0.197,102.84,100,83.33,100,0.506
1,22100309,1610612754,Pacers,IND,Indiana,240:00:00,92.2,98,100.6,100,-8.3,-2,0.75,1.93,19.1,0.281,0.796,0.519,13.178,14,0.445,0.489,1,0.198,102.84,100,83.33,100,0.494
0,22100310,1610612742,Mavericks,DAL,Dallas,240:00:00,97.4,96,110.8,115.2,-13.4,-19.2,0.513,2,15.9,0.17,0.778,0.416,10.142,10,0.506,0.502,1,0.201,100.76,99.5,82.92,100,0.394
1,22100310,1610612739,Cavaliers,CLE,Cleveland,240:00:00,110.8,115.2,97.4,96,13.4,19.2,0.644,1.45,21.2,0.222,0.83,0.584,19.433,20.2,0.625,0.648,1,0.195,100.76,99.5,82.92,99,0.606
0,22100311,1610612764,Wizards,WAS,Washington,240:00:00,106.8,108.8,123.4,128.9,-16.6,-20.1,0.634,3.71,19.9,0.302,0.617,0.45,7.55,7.7,0.495,0.507,1,0.197,93.38,90.5,75.42,91,0.421
1,22100311,1610612759,Spurs,SAS,San Antonio,240:00:00,123.4,128.9,106.8,108.8,16.6,20.1,0.571,2.8,20.4,0.383,0.698,0.55,10.634,11.1,0.576,0.586,1,0.196,93.38,90.5,75.42,90,0.579
0,22100312,1610612762,Jazz,UTA,Utah,240:00:00,134.2,135.8,112.1,112.6,22.1,23.2,0.638,6,22.4,0.262,0.745,0.527,5.202,5.3,0.635,0.651,1,0.2,95.8,95,79.17,95,0.613
1,22100312,1610612757,Trail Blazers,POR,Portland,240:00:00,112.1,112.6,134.2,135.8,-22.1,-23.2,0.452,2.11,15,0.255,0.738,0.473,9.426,9.5,0.522,0.543,1,0.197,95.8,95,79.17,95,0.387
0,22100313,1610612740,Pelicans,NOP,New Orleans,240:00:00,129.4,133.7,112.7,111.8,16.7,21.9,0.625,3.75,21.6,0.354,0.868,0.581,8.418,8.7,0.585,0.609,1,0.196,93.64,92.5,77.08,92,0.595
1,22100313,1610612746,Clippers,LAC,LA,240:00:00,112.7,111.8,129.4,133.7,-16.7,-21.9,0.459,1.13,15,0.132,0.646,0.419,16.262,16.1,0.611,0.64,1,0.197,93.64,92.5,77.08,93,0.405
0,22100314,1610612752,Knicks,NYK,New York,240:00:00,113.1,117,116.7,121.7,-3.6,-4.7,0.614,2.45,20.1,0.34,0.717,0.527,11.308,11.7,0.544,0.571,1,0.198,96.64,93,77.5,94,0.469
1,22100314,1610612751,Nets,BKN,Brooklyn,240:00:00,116.7,121.7,113.1,117,3.6,4.7,0.659,3,20.5,0.283,0.66,0.473,9.375,9.8,0.529,0.583,1,0.2,96.64,93,77.5,92,0.531
0,22100315,1610612761,Raptors,TOR,Toronto,240:00:00,88.1,91.9,97.6,99,-9.5,-7.1,0.389,0.78,10.9,0.291,0.627,0.465,17.428,18.2,0.451,0.473,1,0.2,101.82,99,82.5,99,0.4
1,22100315,1610612763,Grizzlies,MEM,Memphis,240:00:00,97.6,99,88.1,91.9,9.5,7.1,0.5,1.06,13.2,0.373,0.709,0.535,16.939,17.2,0.441,0.483,1,0.201,101.82,99,82.5,99,0.6
0,22100316,1610612756,Suns,PHX,Phoenix,240:00:00,107.4,108.3,95.8,100,11.5,8.3,0.651,2.15,21.1,0.213,0.608,0.418,13.424,13.5,0.563,0.566,1,0.196,98.5,96,80,96,0.551
1,22100316,1610612744,Warriors,GSW,Golden State,240:00:00,95.8,100,107.4,108.3,-11.5,-8.3,0.694,1.09,17.8,0.392,0.787,0.582,22.963,24,0.5,0.521,1,0.196,98.5,96,80,96,0.449
0,22100317,1610612757,Trail Blazers,POR,Portland,240:00:00,104.8,111.1,90.9,92.9,13.9,18.2,0.585,2.18,17.3,0.298,0.755,0.509,10.484,11.1,0.5,0.529,1,0.197,103.06,99,82.5,99,0.575
1,22100317,1610612765,Pistons,DET,Detroit,240:00:00,90.9,92.9,104.8,111.1,-13.9,-18.2,0.586,0.89,13.6,0.245,0.702,0.491,18.775,19.2,0.441,0.516,1,0.2,103.06,99,82.5,99,0.425
0,22100318,1610612758,Kings,SAC,Sacramento,240:00:00,92.3,93.9,110.6,120.6,-18.3,-26.7,0.629,1.1,16.8,0.224,0.66,0.444,20.064,20.4,0.481,0.519,1,0.195,102.74,97.5,81.25,98,0.403
1,22100318,1610612747,Lakers,LAL,Los Angeles,240:00:00,110.6,120.6,92.3,93.9,18.3,26.7,0.457,1.4,15.4,0.34,0.776,0.556,14.178,15.5,0.56,0.58,1,0.195,102.74,97.5,81.25,97,0.597
0,22100319,1610612754,Pacers,IND,Indiana,240:00:00,112.1,112.1,117.2,117.5,-5.1,-5.4,0.523,2.3,17.7,0.229,0.837,0.516,10.097,10.1,0.544,0.572,1,0.198,98.16,98,81.67,99,0.48
1,22100319,1610612737,Hawks,ATL,Atlanta,240:00:00,117.2,117.5,112.1,112.1,5.1,5.4,0.545,1.85,18.7,0.163,0.771,0.484,13.363,13.4,0.605,0.624,1,0.199,98.16,98,81.67,97,0.52
0,22100320,1610612753,Magic,ORL,Orlando,240:00:00,106.6,109.1,99.8,104,6.8,5.1,0.591,2,20.3,0.1,0.83,0.494,12.826,13.1,0.58,0.604,1,0.195,102.3,99,82.5,99,0.57
1,22100320,1610612743,Nuggets,DEN,Denver,240:00:00,99.8,104,106.6,109.1,-6.8,-5.1,0.564,1.47,17.4,0.17,0.9,0.506,14.529,15.2,0.55,0.577,1,0.2,102.3,99,82.5,99,0.43
0,22100321,1610612764,Wizards,WAS,Washington,240:00:00,114.7,115,106.5,108.1,8.2,6.9,0.756,2.43,22.9,0.347,0.741,0.553,13.966,14,0.549,0.574,1,0.198,100.34,99.5,82.92,100,0.621
1,22100321,1610612750,Timberwolves,MIN,Minnesota,240:00:00,106.5,108.1,114.7,115,-8.2,-6.9,0.405,1.15,11.8,0.259,0.653,0.447,12.943,13.1,0.483,0.538,1,0.197,100.34,99.5,82.92,99,0.379
0,22100322,1610612755,76ers,PHI,Philadelphia,240:00:00,91.1,94.6,93,94.6,-1.9,-0.1,0.606,2.86,16.2,0.228,0.813,0.495,7.331,7.6,0.416,0.451,1,0.201,95.04,92.5,77.08,92,0.486
1,22100322,1610612738,Celtics,BOS,Boston,240:00:00,93,94.6,91.1,94.6,1.9,0.1,0.545,1.38,15.4,0.188,0.772,0.505,13.742,14,0.487,0.514,1,0.201,95.04,92.5,77.08,93,0.514
0,22100323,1610612748,Heat,MIA,Miami,240:00:00,89.7,92.4,119.2,119.4,-29.5,-27,0.656,1.62,16.8,0.232,0.75,0.42,13.725,14.1,0.447,0.468,1,0.197,93.92,92.5,77.08,92,0.292
1,22100323,1610612739,Cavaliers,CLE,Cleveland,240:00:00,119.2,119.4,89.7,92.4,29.5,27,0.73,1.29,21.4,0.25,0.768,0.58,22.552,22.6,0.662,0.71,1,0.198,93.92,92.5,77.08,93,0.708
0,22100324,1610612749,Bucks,MIL,Milwaukee,240:00:00,116,119.8,113.4,116.8,2.7,3,0.63,2.23,19.7,0.24,0.8,0.505,11.879,12.3,0.564,0.602,1,0.198,109.84,106.5,88.75,106,0.508
1,22100324,1610612766,Hornets,CHA,Charlotte,240:00:00,113.4,116.8,116,119.8,-2.7,-3,0.698,1.76,20.9,0.2,0.76,0.495,15.421,15.9,0.615,0.649,1,0.198,109.84,106.5,88.75,107,0.492
0,22100325,1610612740,Pelicans,NOP,New Orleans,240:00:00,111.4,113.8,144.9,146.3,-33.4,-32.5,0.55,1.38,16.4,0.36,0.607,0.449,16.66,17,0.522,0.557,1,0.193,96,94.5,78.75,94,0.371
